Atom_Index,Y_Position_px,X_Position_px,Defect_Class
837,141.0,144.0,3.0
838,124.0,173.0,1.0
839,14.0,460.0,1.0
840,239.0,45.0,1.0
841,398.0,428.0,1.0
842,274.0,92.0,6.0
843,54.0,149.0,3.0
844,402.0,300.0,6.0
845,184.0,202.0,1.0
846,178.0,211.0,1.0
847,350.0,172.0,6.0
848,290.0,381.0,1.0
850,415.0,21.0,1.0
851,295.0,217.0,6.0
852,296.0,67.0,6.0
853,406.0,281.0,1.0
854,19.0,342.0,1.0
855,399.0,78.0,3.0
856,211.0,470.0,1.0
857,417.0,235.0,6.0
858,229.0,146.0,3.0
859,312.0,418.0,6.0
860,306.0,428.0,1.0
862,113.0,246.0,1.0
863,379.0,194.0,6.0
865,305.0,392.0,1.0
866,22.0,275.0,1.0
868,293.0,83.0,6.0
869,280.0,478.0,1.0
870,398.0,169.0,1.0
871,205.0,429.0,1.0
872,377.0,20.0,1.0
873,310.0,248.0,6.0
874,110.0,417.0,1.0
875,261.0,67.0,1.0
876,26.0,170.0,1.0
877,370.0,12.0,1.0
879,288.0,415.0,1.0
880,110.0,279.0,1.0
882,338.0,355.0,1.0
883,117.0,184.0,1.0
885,382.0,211.0,1.0
886,306.0,198.0,1.0
887,209.0,100.0,6.0
888,184.0,404.0,1.0
889,208.0,408.0,1.0
890,61.0,212.0,1.0
891,443.0,370.0,1.0
892,293.0,235.0,3.0
893,408.0,259.0,1.0
894,96.0,93.0,6.0
895,320.0,252.0,1.0
896,203.0,162.0,1.0
897,196.0,19.0,6.0
898,57.0,37.0,1.0
899,128.0,441.0,3.0
901,212.0,132.0,3.0
902,221.0,99.0,1.0
903,420.0,326.0,1.0
904,400.0,243.0,1.0
905,352.0,40.0,6.0
906,245.0,390.0,1.0
907,408.0,111.0,5.0
908,94.0,436.0,1.0
909,141.0,495.0,1.0
910,338.0,405.0,1.0
911,118.0,20.0,1.0
912,194.0,374.0,1.0
913,247.0,369.0,3.0
914,258.0,57.0,1.0
915,89.0,288.0,1.0
916,190.0,162.0,1.0
917,180.0,71.0,6.0
918,309.0,372.0,1.0
919,145.0,306.0,1.0
920,228.0,340.0,6.0
921,312.0,350.0,1.0
922,46.0,325.0,1.0
923,122.0,195.0,3.0
924,133.0,420.0,1.0
925,142.0,124.0,3.0
926,258.0,355.0,6.0
927,369.0,52.0,6.0
928,311.0,75.0,6.0
929,158.0,136.0,3.0
931,228.0,43.0,1.0
932,331.0,49.0,2.0
933,155.0,69.0,6.0
934,125.0,133.0,1.0
935,192.0,106.0,6.0
936,430.0,83.0,6.0
937,469.0,278.0,1.0
938,294.0,145.0,1.0
939,18.0,51.0,1.0
940,371.0,122.0,1.0
942,341.0,386.0,6.0
943,168.0,189.0,3.0
945,221.0,53.0,1.0
946,120.0,470.0,1.0
947,182.0,426.0,1.0
948,418.0,139.0,1.0
949,113.0,428.0,1.0
950,311.0,439.0,3.0
951,362.0,184.0,3.0
952,237.0,421.0,1.0
953,78.0,312.0,6.0
954,100.0,151.0,1.0
955,346.0,161.0,1.0
956,71.0,15.0,1.0
957,456.0,442.0,1.0
958,397.0,189.0,6.0
959,388.0,115.0,6.0
960,246.0,246.0,1.0
961,23.0,430.0,1.0
962,383.0,320.0,1.0
963,471.0,66.0,5.0
964,207.0,84.0,6.0
965,104.0,321.0,1.0
966,167.0,371.0,6.0
967,287.0,66.0,1.0
968,352.0,151.0,6.0
969,73.0,120.0,1.0
971,187.0,416.0,1.0
972,265.0,238.0,1.0
973,263.0,380.0,1.0
974,327.0,88.0,6.0
975,369.0,143.0,3.0
976,99.0,286.0,1.0
977,319.0,275.0,1.0
978,320.0,311.0,6.0
979,406.0,192.0,1.0
980,373.0,113.0,6.0
982,177.0,95.0,6.0
983,85.0,235.0,1.0
984,364.0,59.0,6.0
985,139.0,39.0,6.0
986,177.0,27.0,6.0
987,151.0,197.0,6.0
988,335.0,322.0,1.0
989,55.0,55.0,3.0
990,23.0,354.0,1.0
991,134.0,217.0,1.0
992,307.0,460.0,3.0
993,83.0,277.0,1.0
994,329.0,277.0,6.0
996,196.0,121.0,6.0
997,226.0,165.0,1.0
998,325.0,456.0,4.0
999,470.0,196.0,4.0
1000,154.0,177.0,6.0
1002,342.0,434.0,1.0
1003,190.0,366.0,1.0
1004,227.0,399.0,1.0
1005,484.0,76.0,3.0
1006,160.0,115.0,3.0
1008,365.0,41.0,1.0
1009,232.0,126.0,6.0
1010,43.0,200.0,1.0
1012,404.0,20.0,3.0
1013,432.0,295.0,1.0
1015,172.0,486.0,1.0
1017,295.0,306.0,1.0
1018,65.0,267.0,1.0
1019,337.0,456.0,1.0
1020,36.0,26.0,6.0
1021,435.0,33.0,1.0
1022,103.0,224.0,1.0
1023,229.0,377.0,3.0
1024,18.0,14.0,2.0
1026,393.0,279.0,2.0
1027,461.0,382.0,1.0
1028,365.0,164.0,3.0
1029,395.0,235.0,1.0
1030,236.0,66.0,1.0
1031,143.0,20.0,6.0
1032,109.0,121.0,1.0
1033,17.0,168.0,1.0
1034,303.0,328.0,1.0
1035,328.0,260.0,3.0
1036,99.0,416.0,1.0
1037,258.0,159.0,1.0
1038,412.0,484.0,1.0
1039,209.0,154.0,1.0
1040,425.0,304.0,1.0
1041,327.0,364.0,1.0
1042,389.0,372.0,1.0
1043,77.0,244.0,1.0
1044,225.0,64.0,6.0
1045,98.0,30.0,6.0
1046,306.0,447.0,1.0
1048,191.0,74.0,6.0
1049,400.0,224.0,1.0
1050,300.0,470.0,1.0
1051,40.0,101.0,4.0
1052,72.0,49.0,3.0
1053,100.0,264.0,1.0
1054,376.0,265.0,1.0
1055,412.0,148.0,1.0
1056,150.0,239.0,6.0
1057,134.0,266.0,6.0
1059,400.0,128.0,6.0
1060,464.0,166.0,1.0
1061,49.0,256.0,1.0
1062,346.0,45.0,6.0
1063,334.0,475.0,1.0
1064,56.0,298.0,1.0
1065,35.0,159.0,6.0
1066,47.0,427.0,6.0
1067,153.0,475.0,6.0
1069,343.0,33.0,1.0
1070,147.0,218.0,1.0
1071,411.0,169.0,1.0
1072,63.0,26.0,1.0
1073,130.0,91.0,6.0
1074,378.0,176.0,3.0
1075,281.0,395.0,6.0
1076,176.0,65.0,6.0
1077,429.0,317.0,1.0
1078,74.0,32.0,3.0
1079,151.0,433.0,6.0
1080,268.0,296.0,3.0
1081,450.0,184.0,6.0
1082,89.0,43.0,6.0
1083,412.0,91.0,3.0
1084,80.0,101.0,3.0
1085,348.0,183.0,1.0
1086,108.0,457.0,6.0
1087,194.0,141.0,1.0
1088,134.0,72.0,2.0
1089,121.0,214.0,6.0
1090,286.0,436.0,1.0
1091,223.0,156.0,1.0
1092,55.0,111.0,4.0
1093,456.0,245.0,1.0
1094,37.0,307.0,1.0
1095,387.0,286.0,6.0
1097,331.0,149.0,1.0
1099,52.0,22.0,6.0
