Atom_Index,Y_Position_px,X_Position_px,Defect_Class
633,933.0,871.0,3.0
634,898.0,647.0,1.0
635,337.0,318.0,4.0
636,399.0,556.0,1.0
637,920.0,38.0,1.0
638,592.0,132.0,1.0
639,311.0,721.0,4.0
640,937.0,629.0,1.0
641,643.0,519.0,3.0
642,232.0,248.0,6.0
643,544.0,621.0,1.0
644,443.0,798.0,3.0
645,889.0,970.0,3.0
646,619.0,345.0,4.0
647,31.0,559.0,4.0
648,776.0,766.0,1.0
649,915.0,359.0,1.0
650,513.0,257.0,4.0
651,746.0,890.0,4.0
652,197.0,206.0,6.0
653,516.0,841.0,4.0
654,240.0,414.0,1.0
655,72.0,165.0,6.0
656,268.0,891.0,6.0
657,825.0,809.0,1.0
658,336.0,282.0,4.0
660,673.0,503.0,4.0
661,904.0,572.0,5.0
662,752.0,685.0,1.0
663,991.0,37.0,3.0
664,996.0,958.0,4.0
665,861.0,704.0,1.0
666,60.0,882.0,6.0
667,463.0,528.0,4.0
669,678.0,903.0,1.0
670,480.0,941.0,4.0
671,778.0,323.0,3.0
672,158.0,57.0,3.0
673,897.0,733.0,1.0
674,441.0,958.0,1.0
675,181.0,367.0,6.0
676,919.0,890.0,1.0
677,576.0,197.0,1.0
678,628.0,197.0,4.0
679,261.0,643.0,3.0
680,363.0,484.0,4.0
681,176.0,433.0,1.0
682,643.0,477.0,6.0
683,543.0,738.0,6.0
684,100.0,762.0,4.0
685,995.0,288.0,6.0
686,703.0,466.0,1.0
687,310.0,462.0,1.0
688,681.0,862.0,3.0
689,100.0,182.0,6.0
690,297.0,481.0,1.0
691,415.0,381.0,1.0
692,444.0,250.0,1.0
693,232.0,950.0,1.0
694,340.0,240.0,1.0
695,881.0,910.0,1.0
696,735.0,942.0,1.0
697,758.0,229.0,3.0
698,847.0,329.0,1.0
699,550.0,946.0,3.0
700,826.0,683.0,1.0
701,947.0,92.0,6.0
702,582.0,607.0,1.0
704,379.0,841.0,6.0
705,727.0,585.0,1.0
706,647.0,946.0,2.0
707,65.0,664.0,1.0
708,853.0,290.0,3.0
709,589.0,526.0,3.0
710,90.0,987.0,3.0
711,297.0,523.0,1.0
712,586.0,969.0,3.0
713,471.0,311.0,4.0
714,365.0,447.0,5.0
715,582.0,906.0,1.0
716,197.0,928.0,1.0
718,551.0,238.0,3.0
719,484.0,862.0,1.0
721,590.0,175.0,1.0
723,716.0,446.0,3.0
724,251.0,840.0,1.0
725,56.0,923.0,1.0
726,959.0,590.0,1.0
728,166.0,653.0,5.0
729,135.0,671.0,2.0
730,481.0,776.0,4.0
731,648.0,769.0,1.0
732,751.0,768.0,1.0
733,718.0,243.0,6.0
734,97.0,833.0,6.0
735,334.0,619.0,4.0
737,838.0,412.0,4.0
738,674.0,61.0,6.0
739,306.0,216.0,1.0
740,581.0,71.0,1.0
741,25.0,765.0,6.0
742,739.0,338.0,1.0
743,187.0,865.0,1.0
744,334.0,461.0,3.0
745,366.0,561.0,1.0
746,280.0,734.0,4.0
747,649.0,844.0,4.0
748,982.0,261.0,6.0
749,807.0,133.0,3.0
751,935.0,399.0,1.0
752,581.0,440.0,6.0
753,436.0,776.0,1.0
754,404.0,732.0,3.0
755,482.0,189.0,1.0
756,95.0,219.0,3.0
758,211.0,507.0,6.0
759,337.0,658.0,4.0
760,775.0,36.0,1.0
761,560.0,74.0,6.0
762,736.0,379.0,1.0
763,668.0,543.0,6.0
764,348.0,862.0,6.0
765,297.0,952.0,6.0
766,82.0,339.0,6.0
767,816.0,619.0,1.0
768,551.0,428.0,6.0
769,749.0,847.0,4.0
770,782.0,864.0,3.0
771,379.0,182.0,1.0
772,121.0,75.0,1.0
773,812.0,346.0,4.0
774,164.0,865.0,1.0
775,643.0,883.0,3.0
776,508.0,291.0,4.0
777,60.0,777.0,6.0
778,69.0,537.0,1.0
779,894.0,772.0,1.0
780,175.0,603.0,4.0
781,61.0,745.0,6.0
782,153.0,135.0,6.0
783,295.0,109.0,3.0
784,898.0,690.0,1.0
785,789.0,704.0,1.0
786,782.0,985.0,6.0
787,159.0,802.0,1.0
788,372.0,412.0,3.0
789,616.0,133.0,1.0
790,317.0,799.0,6.0
791,929.0,911.0,1.0
793,246.0,758.0,6.0
795,789.0,787.0,3.0
796,869.0,507.0,6.0
797,795.0,111.0,1.0
798,345.0,158.0,4.0
799,807.0,946.0,1.0
800,203.0,383.0,1.0
801,501.0,695.0,4.0
802,108.0,479.0,1.0
803,445.0,208.0,1.0
804,749.0,924.0,4.0
806,706.0,356.0,1.0
807,863.0,199.0,3.0
808,332.0,502.0,1.0
809,871.0,127.0,6.0
810,140.0,583.0,6.0
811,926.0,993.0,3.0
812,784.0,382.0,1.0
813,863.0,249.0,6.0
814,257.0,863.0,1.0
816,402.0,662.0,4.0
818,742.0,508.0,3.0
819,790.0,660.0,1.0
820,705.0,526.0,1.0
821,440.0,429.0,6.0
822,845.0,480.0,6.0
823,878.0,95.0,6.0
824,718.0,408.0,3.0
825,143.0,500.0,1.0
827,156.0,310.0,4.0
829,218.0,82.0,1.0
830,229.0,64.0,1.0
831,622.0,955.0,1.0
833,425.0,111.0,4.0
834,736.0,444.0,1.0
835,438.0,721.0,6.0
836,335.0,584.0,4.0
837,638.0,380.0,1.0
841,555.0,155.0,1.0
842,455.0,591.0,1.0
843,612.0,458.0,2.0
844,844.0,536.0,6.0
845,81.0,132.0,4.0
846,819.0,928.0,6.0
847,778.0,491.0,6.0
848,928.0,953.0,1.0
849,916.0,776.0,1.0
850,750.0,808.0,3.0
851,829.0,602.0,6.0
852,109.0,53.0,1.0
853,981.0,305.0,1.0
854,942.0,320.0,1.0
855,223.0,778.0,2.0
857,387.0,77.0,6.0
858,446.0,920.0,3.0
859,618.0,704.0,1.0
860,793.0,620.0,3.0
861,266.0,929.0,3.0
862,60.0,519.0,1.0
863,755.0,727.0,1.0
864,908.0,108.0,6.0
865,220.0,369.0,1.0
866,934.0,672.0,1.0
867,162.0,686.0,6.0
868,288.0,129.0,6.0
869,229.0,436.0,1.0
870,265.0,86.0,6.0
871,896.0,889.0,1.0
872,213.0,815.0,1.0
873,244.0,531.0,1.0
874,162.0,232.0,3.0
875,658.0,581.0,3.0
876,119.0,904.0,1.0
877,827.0,641.0,1.0
878,438.0,903.0,1.0
879,654.0,900.0,1.0
880,147.0,36.0,1.0
881,734.0,549.0,1.0
882,681.0,828.0,3.0
883,897.0,809.0,1.0
884,961.0,569.0,3.0
885,931.0,795.0,1.0
886,24.0,254.0,4.0
887,774.0,70.0,3.0
888,495.0,399.0,1.0
890,621.0,769.0,1.0
891,992.0,326.0,4.0
892,617.0,94.0,1.0
894,280.0,348.0,1.0
895,62.0,705.0,4.0
896,931.0,754.0,1.0
897,780.0,280.0,4.0
898,62.0,197.0,6.0
899,476.0,743.0,6.0
900,118.0,324.0,4.0
901,666.0,91.0,6.0
902,857.0,868.0,1.0
903,848.0,852.0,1.0
904,30.0,801.0,4.0
905,96.0,498.0,1.0
906,42.0,825.0,6.0
907,94.0,866.0,4.0
908,117.0,221.0,1.0
909,918.0,77.0,6.0
910,651.0,108.0,1.0
911,752.0,643.0,3.0
912,24.0,215.0,4.0
913,843.0,930.0,1.0
914,105.0,563.0,3.0
915,798.0,27.0,1.0
916,956.0,756.0,1.0
917,545.0,173.0,1.0
918,262.0,600.0,1.0
919,443.0,754.0,3.0
920,997.0,916.0,4.0
921,539.0,706.0,6.0
922,710.0,983.0,6.0
923,282.0,211.0,1.0
924,957.0,302.0,3.0
925,861.0,748.0,3.0
926,528.0,495.0,6.0
928,375.0,755.0,4.0
929,787.0,745.0,1.0
930,740.0,91.0,4.0
931,195.0,970.0,3.0
932,890.0,223.0,1.0
933,164.0,162.0,6.0
934,121.0,37.0,1.0
935,882.0,869.0,1.0
936,487.0,616.0,1.0
937,825.0,726.0,1.0
938,29.0,681.0,3.0
940,484.0,819.0,3.0
941,234.0,868.0,6.0
942,529.0,57.0,6.0
944,836.0,149.0,6.0
946,914.0,229.0,2.0
947,508.0,150.0,1.0
948,966.0,513.0,6.0
949,259.0,123.0,6.0
950,441.0,609.0,3.0
952,428.0,502.0,6.0
953,784.0,907.0,6.0
954,407.0,416.0,3.0
955,437.0,328.0,6.0
956,370.0,309.0,4.0
957,821.0,264.0,6.0
958,782.0,944.0,3.0
959,732.0,489.0,1.0
960,624.0,842.0,1.0
961,855.0,948.0,1.0
962,344.0,198.0,1.0
963,683.0,710.0,6.0
965,187.0,906.0,1.0
966,227.0,826.0,2.0
967,276.0,550.0,1.0
968,35.0,477.0,4.0
969,293.0,886.0,1.0
970,868.0,76.0,1.0
971,431.0,228.0,1.0
972,531.0,557.0,1.0
973,378.0,373.0,6.0
974,989.0,777.0,1.0
975,778.0,537.0,6.0
976,259.0,951.0,1.0
977,564.0,665.0,1.0
979,470.0,880.0,1.0
980,301.0,663.0,1.0
981,220.0,42.0,1.0
983,939.0,358.0,1.0
984,576.0,948.0,1.0
985,930.0,442.0,1.0
986,967.0,185.0,1.0
988,695.0,770.0,1.0
989,33.0,85.0,1.0
990,553.0,542.0,3.0
991,585.0,501.0,1.0
992,176.0,246.0,1.0
994,448.0,360.0,6.0
995,518.0,313.0,1.0
996,724.0,154.0,1.0
999,582.0,720.0,3.0
1001,629.0,253.0,1.0
1003,909.0,222.0,2.0
1005,847.0,34.0,3.0
1007,41.0,988.0,1.0
1008,957.0,165.0,1.0
1009,878.0,943.0,1.0
1010,620.0,877.0,1.0
1011,956.0,875.0,1.0
1012,620.0,53.0,1.0
1013,587.0,818.0,1.0
1014,219.0,930.0,1.0
1015,698.0,846.0,1.0
1017,108.0,946.0,1.0
1018,806.0,863.0,1.0
1019,925.0,246.0,1.0
1020,133.0,602.0,1.0
1021,402.0,626.0,5.0
1022,110.0,306.0,1.0
1023,452.0,79.0,6.0
1024,674.0,25.0,5.0
1025,643.0,958.0,2.0
1026,188.0,948.0,1.0
1027,753.0,316.0,1.0
1028,680.0,209.0,1.0
1029,228.0,837.0,2.0
1030,864.0,664.0,1.0
1031,818.0,305.0,1.0
1032,480.0,232.0,1.0
1033,775.0,725.0,1.0
1034,402.0,696.0,6.0
1036,242.0,365.0,1.0
1037,972.0,651.0,1.0
1038,673.0,402.0,1.0
1039,167.0,191.0,6.0
1040,450.0,169.0,3.0
1041,386.0,579.0,1.0
1042,32.0,642.0,3.0
1043,197.0,847.0,6.0
1044,24.0,723.0,3.0
1045,641.0,335.0,1.0
1046,344.0,562.0,1.0
1047,468.0,253.0,1.0
1048,145.0,418.0,1.0
1049,131.0,682.0,2.0
1051,157.0,587.0,6.0
1052,988.0,900.0,1.0
1053,475.0,167.0,1.0
1054,419.0,566.0,1.0
1055,133.0,646.0,1.0
1056,904.0,340.0,1.0
1057,545.0,83.0,6.0
1058,910.0,55.0,1.0
1059,152.0,847.0,1.0
