Atom_Index,Y_Position_px,X_Position_px,Distance_NN1_px,Distance_NN2_px,Distance_NN3_px,Mean_Distance_px,Mean_Distance_pm,Angle_to_NN2_deg,Angle_to_NN3_deg,Mean_Intensity,Element,File_ID
1817,123.0,642.0,12.0416,12.53,13.4536,12.6751,198.05,113.85,136.75,3.0417,2,5
1818,304.0,46.0,11.4018,11.6619,12.0,11.6879,182.62,111.16,127.88,3.1419,2,5
1819,838.0,925.0,10.7703,10.8167,13.1529,11.58,180.94,124.51,120.55,2.7066,2,5
1820,282.0,677.0,11.0,12.53,12.8062,12.1121,189.25,118.61,128.66,2.894,3,5
1821,508.0,448.0,12.0,12.083,12.083,12.0554,188.37,114.44,114.44,3.1497,2,5
1822,616.0,352.0,17.4642,17.4642,17.4929,17.4738,273.03,180.0,125.41,2.4813,2,5
1823,200.0,856.0,11.1803,11.6619,12.0416,11.6279,181.69,122.47,121.33,3.3251,2,5
1824,466.0,195.0,10.8167,12.083,19.2354,14.045,219.45,121.87,151.59,2.9319,4,5
1825,553.0,932.0,11.1803,12.0416,13.0384,12.0868,188.86,121.33,120.96,2.9943,2,5
1826,514.0,284.0,11.1803,12.0,12.53,11.9034,185.99,116.57,124.82,2.9156,4,5
1827,425.0,999.0,10.8167,11.6619,18.868,13.7822,215.35,115.35,91.68,2.6817,2,5
1828,174.0,260.0,10.2956,12.6491,13.0,11.9816,187.21,132.51,119.05,3.2312,4,5
1829,646.0,124.0,11.1803,12.2066,15.0,12.7956,199.93,135.3,116.57,3.0002,2,5
1830,374.0,945.0,11.6619,12.0416,12.083,11.9288,186.39,116.2,124.59,2.8626,4,5
1831,277.0,759.0,12.0416,12.083,18.868,14.3309,223.92,109.68,36.77,2.6549,2,5
1832,94.0,66.0,11.0454,11.4018,11.6619,11.3697,177.65,122.68,126.16,3.0987,3,5
1833,376.0,883.0,10.6301,12.083,13.0,11.9044,186.01,114.37,131.19,2.6644,4,5
1834,44.0,253.0,11.6619,12.083,13.0,12.2483,191.38,124.59,120.96,3.4258,2,5
1835,478.0,283.0,12.0416,12.2066,14.7648,13.0043,203.19,120.23,123.06,3.1371,2,5
1836,512.0,367.0,11.6619,12.1655,13.0,12.2758,191.81,130.43,126.42,3.1609,3,5
1837,357.0,934.0,12.0,12.2066,12.53,12.2455,191.34,124.99,118.61,3.1103,2,5
1838,617.0,333.0,13.9284,16.1245,18.7883,16.2804,254.38,61.84,85.84,2.6568,2,5
1839,826.0,486.0,11.4018,12.53,18.7883,14.24,222.5,113.51,153.08,2.8226,3,5
1840,178.0,49.0,10.6301,12.0416,12.083,11.5849,181.01,135.95,114.37,2.7672,3,5
1841,796.0,287.0,14.0357,19.4165,19.7231,17.7251,276.95,149.58,145.45,2.7771,2,5
1842,88.0,952.0,12.0416,12.083,13.6015,12.5754,196.49,119.21,121.26,3.391,3,5
1843,781.0,1015.0,10.7703,12.53,13.0384,12.1129,189.26,83.19,153.8,3.1171,3,5
1844,628.0,114.0,11.0,11.6619,11.7047,11.4555,178.99,120.96,109.98,2.9826,3,5
1845,282.0,285.0,11.1803,12.53,19.0263,14.2455,222.59,128.92,82.71,3.1479,2,5
1846,142.0,612.0,12.0416,12.0416,12.53,12.2044,190.69,126.87,109.76,3.1958,2,5
1847,270.0,134.0,10.2956,10.8167,12.0,11.0374,172.46,117.26,119.05,2.9252,3,5
1848,649.0,285.0,10.6301,11.7047,12.0,11.4449,178.83,118.83,131.19,3.14,3,5
1849,936.0,331.0,11.6619,12.0416,12.2066,11.97,187.03,116.2,114.04,3.1743,3,5
1850,721.0,767.0,11.0,11.6619,12.083,11.5816,180.96,120.96,114.44,3.1068,4,5
1851,710.0,992.0,11.4018,12.0,12.53,11.9772,187.14,127.87,113.51,3.4911,4,5
1852,790.0,582.0,12.0416,13.6015,13.9284,13.1905,206.1,148.74,117.33,2.7795,2,5
1853,192.0,664.0,10.0,11.0,12.083,11.0277,172.31,126.87,118.69,3.0058,3,5
1854,800.0,985.0,12.0416,12.083,12.2066,12.1104,189.22,119.21,120.23,2.9731,2,5
1855,990.0,774.0,11.0454,12.2066,12.53,11.9273,186.36,119.8,123.8,2.95,3,5
1856,953.0,791.0,11.1803,11.6619,12.2066,11.6829,182.55,131.27,114.69,3.2031,3,5
1857,585.0,349.0,10.6301,12.1655,17.088,13.2946,207.73,140.65,159.37,2.813,3,5
1858,867.0,693.0,12.1655,12.2066,13.4164,12.5962,196.82,115.53,126.03,3.0324,2,5
1859,288.0,891.0,11.0454,11.4018,12.2066,11.5512,180.49,133.07,119.8,3.1965,3,5
1860,169.0,269.0,10.2956,12.0416,12.083,11.4734,179.27,114.29,126.5,3.2692,3,5
1861,448.0,908.0,10.8167,11.0454,12.53,11.464,179.12,118.5,117.7,2.8513,3,5
1862,410.0,541.0,10.7703,12.083,13.0,11.9511,186.74,133.75,111.8,3.148,3,5
1863,125.0,147.0,10.2956,12.083,13.0384,11.8057,184.46,126.5,114.66,2.9773,3,5
1864,776.0,738.0,11.1803,12.0,13.0384,12.0729,188.64,116.57,120.96,2.856,2,5
1865,789.0,621.0,10.2956,14.3178,14.5602,13.0579,204.03,131.15,135.0,2.9977,3,5
1866,326.0,67.0,12.083,13.0,18.3576,14.4802,226.25,114.44,94.91,2.7971,2,5
1867,322.0,619.0,11.3137,13.0384,19.105,14.4857,226.34,102.53,38.99,3.0532,2,5
1868,664.0,560.0,11.4018,11.4018,11.6619,11.4885,179.51,75.75,173.09,2.9881,2,5
1869,477.0,304.0,12.2066,12.53,13.0384,12.5916,196.74,116.4,120.59,3.009,2,5
1870,942.0,1013.0,9.2195,12.0416,12.53,11.2637,176.0,134.64,101.99,3.233,3,5
1871,406.0,712.0,12.0416,12.2066,13.1529,12.467,194.8,103.37,122.89,2.9542,2,5
1872,488.0,497.0,11.3137,12.0,19.105,14.1396,220.93,135.0,128.99,3.0093,2,5
1873,352.0,290.0,10.7703,12.0,12.53,11.7668,183.86,111.8,129.59,3.1023,3,5
1874,195.0,623.0,12.1655,13.0384,18.0278,14.4106,225.17,113.01,96.28,2.9651,2,5
1875,978.0,598.0,8.9443,13.0,13.4164,11.7869,184.17,116.57,126.87,3.0393,3,5
1876,900.0,777.0,11.6619,12.0416,13.0384,12.2473,191.36,125.73,116.57,3.2063,2,5
1877,849.0,682.0,12.0416,12.083,12.2066,12.1104,189.22,109.68,129.76,3.0749,2,5
1878,718.0,848.0,11.1803,12.0416,12.2066,11.8095,184.52,121.33,118.44,2.9363,4,5
1879,983.0,803.0,12.0,12.2066,13.0,12.4022,193.78,124.99,112.62,3.4641,2,5
1880,919.0,768.0,11.0454,12.2066,12.53,11.9273,186.36,119.8,123.8,3.4366,3,5
1881,377.0,793.0,11.1803,11.6619,12.0,11.6141,181.47,122.47,116.57,3.1007,3,5
1882,257.0,474.0,11.6619,13.0384,18.0,14.2334,222.4,116.57,149.04,3.0486,4,5
1883,664.0,487.0,10.0,11.0454,13.0384,11.3613,177.52,121.68,110.66,2.6434,4,5
1884,660.0,416.0,11.0454,11.1803,12.53,11.5852,181.02,121.76,113.42,2.8972,3,5
1885,926.0,961.0,10.8167,12.53,13.1529,12.1665,190.1,117.7,132.44,3.0232,3,5
1886,489.0,477.0,10.8167,15.0,19.0263,14.9477,233.56,109.44,36.7,2.9285,4,5
1887,387.0,371.0,11.6619,12.0,12.53,12.064,188.5,120.96,120.43,3.0487,2,5
1888,716.0,333.0,12.0416,12.0416,12.083,12.0554,188.37,126.87,119.21,3.5271,2,5
1889,1019.0,724.0,10.0499,17.0,19.4165,15.4888,242.01,33.78,28.8,3.1761,3,5
1890,149.0,59.0,11.4018,12.53,18.868,14.2666,222.92,113.51,95.87,2.7381,3,5
1891,134.0,975.0,10.8167,12.083,13.0384,11.9794,187.18,121.87,119.29,3.5303,3,5
1892,329.0,479.0,11.0,12.0416,13.6015,12.2144,190.85,131.63,126.03,2.9783,4,5
1893,267.0,607.0,11.1803,12.53,14.0357,12.582,196.59,124.82,120.65,3.0577,2,5
1894,201.0,837.0,10.8167,13.4164,14.1421,12.7917,199.87,119.74,131.82,3.102,3,5
1895,650.0,375.0,11.0454,12.083,17.1172,13.4152,209.61,109.25,101.9,2.6982,3,5
1896,875.0,147.0,12.0,12.083,12.53,12.2043,190.69,114.44,118.61,4.2319,2,5
1897,681.0,866.0,12.8062,13.1529,19.0,14.9864,234.16,119.91,141.34,2.73,2,5
1898,975.0,680.0,11.6619,12.0,13.0384,12.2334,191.15,120.96,116.57,3.2089,4,5
1899,578.0,801.0,10.8167,12.083,13.0,11.9666,186.98,121.87,123.69,2.9288,3,5
1900,604.0,538.0,12.0416,12.083,12.2066,12.1104,189.22,119.21,120.23,3.4939,3,5
1901,532.0,316.0,12.2066,12.2066,13.0,12.471,194.86,110.02,124.99,3.0298,2,5
1902,240.0,424.0,11.6619,12.0416,12.6491,12.1175,189.34,116.2,130.6,2.9934,2,5
1903,84.0,286.0,12.0,12.2066,13.8924,12.6997,198.43,124.99,120.26,3.189,3,5
1904,261.0,355.0,10.2956,12.0,12.083,11.4596,179.06,119.05,126.5,3.0753,3,5
1905,391.0,250.0,11.6619,12.1655,13.0384,12.2886,192.01,130.43,116.57,3.2813,3,5
1906,937.0,310.0,12.0416,12.53,13.0384,12.5367,195.89,123.37,117.71,3.0315,2,5
1907,629.0,315.0,11.1803,11.6619,14.0357,12.2926,192.07,122.47,120.65,3.3425,3,5
1908,880.0,828.0,10.0,11.0454,13.0384,11.3613,177.52,121.68,110.66,2.9648,3,5
1909,380.0,60.0,11.6619,12.0,12.083,11.915,186.17,120.96,124.59,3.0663,3,5
1910,664.0,835.0,11.6619,12.0416,18.6011,14.1015,220.34,116.2,95.29,3.0169,3,5
1911,960.0,222.0,10.6301,12.0416,13.8924,12.1881,190.44,126.42,108.56,4.0082,3,5
1912,769.0,534.0,11.7047,12.0416,19.2354,14.3272,223.86,114.75,82.09,2.48,3,5
1913,120.0,548.0,11.0,11.4018,13.0384,11.8134,184.58,127.88,122.47,3.3693,2,5
1914,54.0,597.0,8.6023,10.198,11.7047,10.1684,158.88,114.23,124.48,3.4955,3,5
1915,724.0,686.0,10.7703,11.0454,11.4018,11.0725,173.01,106.61,120.32,3.0885,3,5
1916,35.0,153.0,12.0416,12.53,12.53,12.3672,193.24,113.85,123.37,3.0512,2,5
1917,742.0,696.0,12.0416,13.0384,13.0384,12.7061,198.53,127.23,117.71,3.0497,2,5
1918,32.0,272.0,11.0454,12.2066,12.2066,11.8195,184.68,119.8,130.19,3.0186,2,5
1919,50.0,696.0,10.0,10.8167,18.0,12.9389,202.17,86.82,143.13,2.9994,3,5
1920,395.0,581.0,12.6491,13.1529,13.4164,13.0728,204.26,117.18,135.0,2.8986,2,5
1921,343.0,530.0,9.434,12.083,13.0,11.5057,179.78,123.55,122.01,2.9685,3,5
1922,917.0,209.0,11.6619,12.0,12.8062,12.1561,189.94,120.96,110.38,3.7522,3,5
1923,211.0,989.0,11.6619,13.0384,13.0384,12.5796,196.56,116.57,125.36,2.9931,2,5
1924,739.0,757.0,11.0454,11.6619,12.2066,11.6379,181.84,126.16,119.8,3.0326,3,5
1925,531.0,296.0,11.6619,13.0,14.0,12.8873,201.36,126.42,120.96,2.9882,2,5
1926,473.0,424.0,10.2956,12.1655,13.0384,11.8332,184.89,128.52,118.47,2.8391,3,5
1927,824.0,114.0,10.8167,12.1655,12.53,11.8374,184.96,114.23,117.7,3.4071,4,5
1928,138.0,1007.0,11.6619,12.0,12.083,11.915,186.17,120.96,124.59,3.583,3,5
1929,321.0,206.0,11.0,12.2066,13.0384,12.0817,188.78,124.99,122.47,3.0111,3,5
1930,451.0,733.0,11.6619,12.083,12.1655,11.9702,187.03,124.59,130.43,3.3437,2,5
1931,334.0,337.0,11.6619,12.0416,12.53,12.0778,188.72,125.73,120.43,3.066,3,5
1932,549.0,881.0,11.0454,12.2066,12.53,11.9273,186.36,119.8,123.8,3.1811,3,5
1933,702.0,816.0,11.6619,12.083,13.1529,12.2993,192.18,124.59,112.22,2.8913,4,5
1934,498.0,645.0,12.2066,12.8062,18.868,14.6269,228.55,106.35,157.0,2.9431,2,5
1935,528.0,398.0,9.8995,12.083,12.1655,11.3827,177.85,110.56,144.46,3.2298,3,5
1936,219.0,827.0,8.9443,12.0416,12.6491,11.2117,175.18,111.8,135.0,3.6374,3,5
1937,264.0,1003.0,11.6619,12.0416,12.53,12.0778,188.72,116.2,120.43,3.1206,2,5
1938,516.0,245.0,12.0416,17.1172,17.4642,15.541,242.83,88.05,161.13,2.9422,2,5
1939,606.0,111.0,10.2956,11.7047,13.0384,11.6796,182.49,130.96,114.66,3.4109,3,5
1940,12.0,1010.0,10.8167,12.0,12.083,11.6332,181.77,123.69,121.87,2.9446,3,5
1941,548.0,719.0,11.1803,12.0416,19.4165,14.2128,222.08,111.8,151.07,2.87,3,5
1942,294.0,457.0,8.544,12.8062,13.4536,11.6013,181.27,108.1,158.57,3.2141,4,5
1943,167.0,30.0,11.1803,11.4018,12.0416,11.5412,180.33,115.56,121.33,2.7127,3,5
1944,401.0,441.0,9.434,10.2956,18.868,12.8659,201.03,118.94,90.0,2.956,3,5
1945,981.0,372.0,11.4018,12.0,13.0,12.1339,189.59,127.88,119.51,3.5686,3,5
1946,245.0,676.0,11.4018,12.0,12.53,11.9772,187.14,127.87,113.51,3.0464,3,5
1947,38.0,73.0,10.8167,12.0416,12.2066,11.6883,182.63,128.45,111.32,3.2093,3,5
1948,607.0,925.0,12.0,12.8062,13.4164,12.7409,199.08,128.66,116.57,2.7643,2,5
1949,39.0,54.0,12.0416,12.2066,13.0384,12.4289,194.2,120.23,127.23,3.1047,2,5
1950,407.0,1009.0,11.4018,12.0416,12.53,11.9911,187.36,132.64,113.51,2.8076,3,5
1951,508.0,295.0,11.6619,12.0416,12.53,12.0778,188.72,125.73,120.43,3.0049,2,5
1952,211.0,282.0,11.4018,13.0384,18.868,14.436,225.56,109.65,95.87,3.086,4,5
1953,369.0,934.0,11.6619,12.0,12.083,11.915,186.17,120.96,124.59,2.9021,4,5
1954,761.0,306.0,11.1803,11.4018,13.1529,11.9117,186.12,115.56,125.31,3.0347,4,5
1955,564.0,418.0,10.0499,13.0384,13.0384,12.0422,188.16,128.18,116.76,3.194,3,5
1956,9.0,382.0,10.7703,10.7703,12.0416,11.1941,174.91,136.4,107.04,3.3655,3,5
1957,14.0,222.0,9.8995,12.53,13.1529,11.8608,185.33,106.39,126.25,3.2277,3,5
1958,971.0,21.0,10.2956,10.8167,17.0294,12.7139,198.65,117.26,32.42,3.2306,2,5
1959,469.0,858.0,11.4018,13.0,13.0384,12.4801,195.0,127.87,109.65,2.8316,3,5
1960,777.0,697.0,11.1803,12.53,13.0384,12.2496,191.4,124.82,120.96,2.8815,3,5
1961,72.0,154.0,12.0,12.2066,13.0384,12.415,193.98,124.99,122.47,3.0112,2,5
1962,878.0,479.0,12.0416,15.2643,15.2971,14.201,221.89,100.03,127.06,2.8703,2,5
1963,273.0,486.0,11.4018,11.6619,13.0,12.0212,187.83,133.78,105.26,3.66,2,5
1964,384.0,451.0,11.4018,12.1655,12.53,12.0324,188.01,137.34,113.51,3.1237,3,5
1965,141.0,218.0,11.6619,12.0,13.4164,12.3594,193.12,120.96,122.47,3.2233,3,5
1966,989.0,1016.0,12.0416,13.0384,18.4391,14.5064,226.66,117.71,17.29,3.047,2,5
1967,209.0,302.0,12.0416,12.083,12.2066,12.1104,189.22,119.21,120.23,3.1623,2,5
1968,639.0,154.0,12.083,12.1655,13.0384,12.429,194.2,123.91,123.08,3.5736,2,5
1969,199.0,130.0,12.0,12.0416,12.2066,12.0827,188.79,131.63,124.99,3.1615,2,5
1970,583.0,368.0,11.0454,11.3137,13.4164,11.9252,186.33,140.19,111.37,3.0038,2,5
1971,986.0,72.0,10.8167,12.0416,12.53,11.7961,184.31,128.45,117.7,3.92,4,5
1972,230.0,252.0,11.6619,12.2066,13.0,12.2895,192.02,114.04,120.96,3.0492,2,5
1973,649.0,784.0,12.0,12.6491,18.3576,14.3356,223.99,108.43,150.64,3.107,2,5
1974,6.0,465.0,11.7047,18.0,19.2354,16.3134,254.9,160.02,137.88,2.5263,2,5
1975,882.0,7.0,11.0454,12.3693,12.8062,12.0736,188.65,171.16,123.47,3.4871,4,5
1976,567.0,690.0,11.6619,12.0,12.2066,11.9562,186.81,120.96,114.04,3.0658,3,5
1977,827.0,392.0,11.6619,13.0,13.0384,12.5668,196.36,126.42,116.57,3.0661,3,5
1978,338.0,649.0,10.198,12.0416,14.7648,12.3348,192.73,120.32,129.61,3.0562,2,5
1979,183.0,80.0,11.4018,12.53,13.0384,12.3234,192.55,113.51,123.48,2.9338,4,5
1980,547.0,286.0,10.198,10.7703,14.0357,11.668,182.31,146.89,97.22,2.9227,3,5
1981,388.0,311.0,10.8167,11.6619,12.0416,11.5067,179.79,115.35,118.93,3.1604,3,5
1982,410.0,947.0,11.0,12.083,12.2066,11.7632,183.8,114.44,124.99,2.788,3,5
1983,277.0,427.0,11.4018,12.0,13.4164,12.2727,191.76,127.87,115.56,3.6254,3,5
1984,23.0,455.0,11.1803,12.0,19.0,14.0601,219.69,116.57,153.43,3.1677,2,5
1985,711.0,971.0,12.0,12.2066,13.4164,12.541,195.95,124.99,116.57,3.208,4,5
1986,896.0,469.0,8.2462,8.2462,13.3417,9.9447,155.39,90.0,117.03,3.3416,3,5
1987,381.0,511.0,11.1803,11.6619,13.0,11.9474,186.68,131.27,102.32,2.8183,2,5
1988,69.0,214.0,11.6619,12.0,12.2066,11.9562,186.81,120.96,114.04,3.3077,3,5
1989,243.0,252.0,10.7703,11.7047,13.0,11.825,184.77,138.22,111.8,2.9774,3,5
1990,613.0,44.0,11.4018,12.0,20.025,14.4756,226.18,127.87,144.99,2.7608,2,5
1991,741.0,717.0,10.8167,11.6619,19.0263,13.835,216.17,115.35,30.68,3.0431,3,5
1992,572.0,588.0,11.0454,11.1803,12.2066,11.4774,179.33,111.37,130.19,3.1111,3,5
1993,981.0,824.0,11.0454,11.4018,13.0384,11.8285,184.82,122.68,127.67,3.3954,3,5
1994,823.0,134.0,12.0416,12.083,12.53,12.2182,190.91,119.21,113.85,3.7457,2,5
1995,1007.0,824.0,11.7047,12.53,12.8062,12.347,192.92,138.59,108.68,3.1721,3,5
1996,756.0,441.0,10.8167,12.0,13.9284,12.2483,191.38,123.69,125.27,2.5117,3,5
1997,398.0,521.0,11.4018,12.0416,13.4164,12.2866,191.98,132.64,115.56,2.9118,2,5
1998,291.0,851.0,10.8167,11.0454,12.53,11.464,179.12,118.5,117.7,3.3026,3,5
1999,661.0,507.0,12.3693,12.53,13.0,12.6331,197.39,137.35,104.04,2.577,2,5
2000,330.0,438.0,10.8167,12.0,12.2066,11.6744,182.41,123.69,111.32,2.8921,3,5
2001,341.0,29.0,11.1803,11.1803,12.0416,11.4674,179.18,126.87,111.8,2.9271,2,5
2002,519.0,208.0,10.8167,12.6491,12.8062,12.0907,188.92,105.26,175.03,3.4957,3,5
2003,181.0,885.0,10.8167,11.1803,12.0416,11.3462,177.28,119.74,118.93,3.0323,4,5
2004,921.0,260.0,11.6619,11.6619,12.0416,11.7885,184.19,118.07,116.2,3.2101,3,5
2005,809.0,43.0,10.4403,11.6619,13.0384,11.7135,183.02,132.34,111.1,3.1051,2,5
2006,20.0,63.0,10.8167,12.0416,12.53,11.7961,184.31,118.93,117.7,3.0991,2,5
2007,137.0,186.0,10.6301,12.0416,13.0,11.8906,185.79,135.95,116.19,3.122,3,5
2008,565.0,933.0,11.6619,12.0416,12.083,11.9288,186.39,116.2,124.59,3.1647,3,5
2009,370.0,320.0,11.6619,11.6619,12.0,11.7746,183.98,118.07,120.96,3.1956,2,5
2010,716.0,756.0,11.6619,12.083,13.0384,12.2611,191.58,124.59,116.57,2.8874,2,5
2011,552.0,973.0,12.2066,12.8062,18.7883,14.6004,228.13,106.35,99.79,2.9124,2,5
2012,65.0,335.0,11.6619,12.0416,12.083,11.9288,186.39,125.73,124.59,3.2014,2,5
2013,347.0,449.0,10.8167,12.0416,12.083,11.6471,181.99,118.93,121.87,3.0562,4,5
2014,803.0,924.0,11.6619,12.0,12.083,11.915,186.17,120.96,124.59,2.9612,2,5
2015,117.0,388.0,11.4018,12.0416,13.0384,12.1606,190.01,132.64,109.65,3.1445,3,5
2016,325.0,107.0,11.6619,12.083,19.0,14.2483,222.63,124.59,30.96,2.8892,2,5
2017,857.0,177.0,7.6158,11.4018,18.0278,12.3484,192.94,104.68,153.62,4.2496,3,5
2018,807.0,495.0,12.0,12.53,12.8062,12.4454,194.46,118.61,128.66,2.9496,2,5
2019,451.0,847.0,10.0,11.0,12.083,11.0277,172.31,126.87,118.69,2.6743,3,5
2020,993.0,152.0,11.1803,12.0,12.2066,11.7956,184.31,116.57,118.44,3.425,3,5
2021,538.0,880.0,11.0454,11.4018,13.0384,11.8285,184.82,133.07,117.28,3.1076,3,5
2022,273.0,74.0,11.6619,12.0,12.2066,11.9562,186.81,120.96,114.04,3.0741,1,5
2023,392.0,935.0,11.7047,12.53,13.0384,12.4244,194.13,131.41,114.38,2.8214,2,5
2024,735.0,120.0,11.0454,11.6619,12.2066,11.6379,181.84,126.16,119.8,3.1266,2,5
2025,567.0,912.0,11.1803,11.7047,13.0384,11.9745,187.1,133.45,120.96,2.8527,3,5
2026,289.0,106.0,9.434,13.0,13.4164,11.9501,186.72,122.01,121.43,2.8011,3,5
2027,426.0,979.0,12.083,12.2066,13.0,12.4299,194.22,120.56,114.44,2.7196,2,5
2028,953.0,771.0,11.6619,12.0416,12.6491,12.1175,189.34,116.2,130.6,3.0798,2,5
2029,463.0,960.0,11.4018,13.0384,19.2354,14.5585,227.48,109.65,155.77,2.9692,4,5
2030,68.0,708.0,6.3246,10.2956,17.8885,11.5029,179.73,100.62,45.0,3.249,4,5
2031,280.0,1014.0,10.7703,13.0,17.088,13.6194,212.8,111.8,88.75,2.8774,4,5
2032,681.0,554.0,8.6023,10.4403,14.4222,11.1549,174.3,71.16,178.15,2.9254,3,5
2033,822.0,5.0,11.0,11.6619,15.0333,12.5651,196.33,120.96,176.19,3.3892,3,5
2034,55.0,909.0,11.0454,11.1803,12.53,11.5852,181.02,121.76,113.42,3.3583,3,5
2035,805.0,632.0,11.3137,12.3693,14.8661,12.8497,200.78,149.04,115.35,3.0146,2,5
2036,159.0,208.0,11.6619,13.0,13.0384,12.5668,196.36,126.42,116.57,3.1468,4,5
2037,1001.0,883.0,11.0454,11.1803,11.6619,11.2959,176.5,111.37,126.16,3.2152,3,5
2038,689.0,614.0,11.0,12.53,12.8062,12.1121,189.25,118.61,128.66,3.0628,3,5
2039,73.0,134.0,12.0416,12.2066,12.8062,12.3515,192.99,129.76,123.9,2.8702,2,5
2040,360.0,128.0,10.8167,11.1803,12.0416,11.3462,177.28,119.74,118.93,2.8694,4,5
2041,363.0,519.0,11.6619,12.1655,13.0384,12.2886,192.01,130.43,116.57,2.9987,2,5
2042,988.0,815.0,11.4018,13.0,13.1529,12.5182,195.6,119.51,136.62,3.3061,2,5
2043,133.0,772.0,11.1803,11.1803,12.1655,11.5087,179.82,126.87,107.1,2.9686,3,5
2044,954.0,11.0,10.0,11.4018,12.0416,11.1478,174.18,105.26,131.63,3.8572,3,5
2045,311.0,17.0,12.0,12.2066,13.0,12.4022,193.78,124.99,112.62,2.9019,2,5
2046,146.0,571.0,12.8062,13.6015,18.3576,14.9218,233.15,105.31,158.02,2.9883,2,5
2047,131.0,499.0,11.0,11.6619,12.8062,11.8227,184.73,120.96,128.66,3.609,2,5
2048,42.0,465.0,11.1803,12.2066,13.0384,12.1418,189.72,135.3,112.17,3.3743,2,5
2049,139.0,873.0,11.0,12.2066,12.53,11.9122,186.13,124.99,118.61,3.3613,3,5
2050,82.0,326.0,9.434,12.0,12.6491,11.361,177.52,122.01,129.56,3.3305,3,5
2051,699.0,858.0,11.1803,12.0,12.53,11.9034,185.99,116.57,124.82,2.9349,4,5
2052,1002.0,489.0,11.6619,12.2066,13.0,12.2895,192.02,114.04,120.96,2.8591,2,5
2053,224.0,394.0,11.1803,12.53,12.53,12.0801,188.75,108.31,128.92,3.1169,2,5
2054,224.0,990.0,11.6619,11.7047,13.0384,12.135,189.61,129.05,116.57,2.9504,3,5
2055,613.0,432.0,12.0416,18.3576,19.4165,16.6052,259.46,160.99,97.13,2.9658,2,5
2056,803.0,186.0,10.8167,11.1803,12.1655,11.3875,177.93,119.74,133.15,3.5963,3,5
2057,244.0,696.0,11.6619,12.0,12.53,12.064,188.5,120.96,120.43,2.9855,3,5
2058,567.0,1005.0,11.0,12.083,13.0384,12.0405,188.13,114.44,122.47,3.1462,3,5
2059,319.0,973.0,11.0,11.1803,13.0384,11.7396,183.43,116.57,122.47,3.3735,3,5
2060,1015.0,489.0,10.2956,12.6491,13.0,11.9816,187.21,132.51,119.05,3.1825,4,5
2061,234.0,566.0,10.6301,11.7047,13.0,11.7783,184.04,118.83,131.19,3.7553,3,5
2062,892.0,919.0,10.6301,11.1803,13.0384,11.6163,181.5,112.25,126.79,2.9323,3,5
2063,386.0,391.0,8.4853,10.2956,12.0416,10.2742,160.53,105.95,130.24,3.1075,3,5
2064,316.0,326.0,11.1803,11.6619,12.0416,11.6279,181.69,122.47,121.33,3.076,4,5
2065,422.0,392.0,10.0,18.2483,18.3576,15.5353,242.74,133.67,156.23,2.9083,3,5
2066,11.0,342.0,11.1803,11.1803,12.0,11.4536,178.96,126.87,116.57,3.2526,2,5
2067,400.0,312.0,11.6619,12.0416,12.53,12.0778,188.72,116.2,120.43,3.1,2,5
2068,429.0,213.0,11.4018,12.0,12.53,11.9772,187.14,127.87,113.51,3.3339,2,5
2069,644.0,591.0,11.0,12.2066,12.53,11.9122,186.13,124.99,118.61,3.2909,3,5
2070,543.0,778.0,11.6619,12.53,13.0384,12.4101,193.91,120.43,116.57,2.6929,2,5
2071,549.0,679.0,10.2956,12.0416,13.4164,11.9179,186.22,114.29,124.38,3.1527,3,5
2072,334.0,709.0,10.8167,13.0384,13.3417,12.3989,193.73,113.84,136.68,3.0483,3,5
2073,261.0,204.0,11.0,11.6619,12.2066,11.6228,181.61,120.96,124.99,3.0693,3,5
2074,757.0,768.0,12.0416,12.2066,12.53,12.2594,191.55,129.76,113.85,2.955,2,5
2075,562.0,790.0,11.0,12.2066,12.53,11.9122,186.13,124.99,118.61,3.1059,3,5
2076,468.0,878.0,11.0,12.2066,12.53,11.9122,186.13,124.99,118.61,2.8845,2,5
2077,626.0,173.0,8.6023,12.53,13.0,11.3774,177.77,115.85,125.54,3.1831,3,5
2078,337.0,258.0,11.0,12.2066,13.8924,12.3663,193.22,124.99,120.26,3.2215,3,5
2079,6.0,835.0,11.1803,13.0384,20.1246,14.7811,230.95,104.7,73.74,2.6169,2,5
2080,639.0,988.0,12.0416,12.2066,12.6491,12.2991,192.17,129.76,103.67,3.0596,2,5
2081,209.0,674.0,11.4018,11.6619,12.0416,11.7018,182.84,111.16,123.11,3.0435,2,5
2082,37.0,114.0,11.4018,12.0,13.0384,12.1467,189.79,127.87,109.65,3.1589,2,5
2083,732.0,161.0,11.1803,12.0,12.083,11.7545,183.66,116.57,128.99,3.1565,2,5
2084,276.0,315.0,10.7703,12.0,12.083,11.6178,181.53,111.8,133.75,2.9771,4,5
2085,476.0,345.0,12.0416,12.2066,13.0384,12.4289,194.2,129.76,117.71,3.3124,2,5
2086,783.0,974.0,11.6619,12.0,12.2066,11.9562,186.81,120.96,114.04,2.9327,4,5
2087,964.0,141.0,10.2956,12.0416,12.083,11.4734,179.27,123.82,126.5,3.6753,3,5
2088,93.0,87.0,11.3137,12.0,13.4164,12.2434,191.3,135.0,108.43,3.0805,2,5
