Atom_Index,Y_Position_px,X_Position_px,Defect_Class
875,997.0,459.0,1.0
876,879.0,695.0,1.0
878,733.0,345.0,1.0
879,471.0,293.0,1.0
880,665.0,446.0,3.0
881,240.0,464.0,3.0
882,334.0,378.0,4.0
883,714.0,190.0,1.0
884,739.0,799.0,3.0
885,746.0,973.0,3.0
887,994.0,934.0,1.0
888,81.0,214.0,1.0
889,344.0,78.0,1.0
890,442.0,154.0,1.0
891,946.0,149.0,1.0
892,861.0,836.0,1.0
893,714.0,449.0,1.0
894,378.0,12.0,1.0
895,641.0,95.0,1.0
898,405.0,361.0,3.0
899,277.0,627.0,1.0
900,587.0,841.0,1.0
901,301.0,235.0,1.0
902,640.0,465.0,1.0
903,720.0,655.0,1.0
904,901.0,645.0,1.0
905,995.0,914.0,1.0
906,789.0,852.0,5.0
908,513.0,178.0,1.0
909,264.0,143.0,1.0
910,592.0,150.0,1.0
911,857.0,423.0,1.0
913,715.0,777.0,1.0
914,671.0,673.0,3.0
915,312.0,257.0,1.0
916,326.0,539.0,1.0
917,606.0,73.0,1.0
918,246.0,900.0,1.0
919,117.0,964.0,1.0
920,190.0,331.0,6.0
921,803.0,53.0,1.0
922,272.0,396.0,1.0
923,786.0,154.0,1.0
924,642.0,243.0,6.0
925,158.0,249.0,1.0
926,871.0,988.0,3.0
927,880.0,403.0,3.0
928,92.0,539.0,1.0
929,117.0,348.0,1.0
930,873.0,76.0,1.0
932,346.0,39.0,1.0
933,324.0,558.0,1.0
934,807.0,420.0,6.0
935,521.0,127.0,1.0
937,401.0,292.0,1.0
938,753.0,91.0,1.0
939,80.0,821.0,1.0
940,127.0,448.0,1.0
941,154.0,330.0,1.0
943,291.0,65.0,1.0
944,156.0,138.0,1.0
945,579.0,690.0,1.0
946,589.0,209.0,3.0
947,494.0,227.0,1.0
948,270.0,436.0,1.0
949,228.0,664.0,3.0
950,95.0,477.0,1.0
952,774.0,358.0,1.0
953,456.0,393.0,3.0
954,34.0,172.0,1.0
955,938.0,565.0,1.0
956,597.0,790.0,1.0
957,917.0,809.0,1.0
959,865.0,735.0,1.0
960,290.0,406.0,1.0
961,1008.0,784.0,1.0
962,836.0,95.0,1.0
963,315.0,367.0,3.0
964,739.0,21.0,1.0
965,146.0,753.0,1.0
967,910.0,372.0,1.0
968,140.0,652.0,3.0
969,706.0,694.0,1.0
970,507.0,315.0,1.0
971,529.0,377.0,1.0
972,956.0,576.0,1.0
973,120.0,267.0,1.0
974,987.0,680.0,1.0
975,269.0,175.0,1.0
976,758.0,612.0,1.0
977,431.0,412.0,1.0
979,451.0,104.0,1.0
980,286.0,185.0,1.0
981,76.0,859.0,3.0
982,273.0,708.0,1.0
983,519.0,37.0,1.0
984,876.0,888.0,3.0
986,469.0,356.0,1.0
987,757.0,636.0,1.0
988,646.0,548.0,1.0
989,356.0,530.0,1.0
990,921.0,707.0,1.0
991,322.0,38.0,1.0
992,263.0,335.0,3.0
993,45.0,194.0,1.0
994,138.0,298.0,1.0
996,167.0,329.0,1.0
997,405.0,211.0,1.0
998,234.0,766.0,1.0
999,625.0,212.0,3.0
1000,377.0,591.0,1.0
1002,552.0,618.0,1.0
1003,252.0,143.0,1.0
1004,18.0,615.0,1.0
1005,231.0,848.0,1.0
1006,372.0,129.0,1.0
1007,190.0,200.0,1.0
1008,163.0,895.0,1.0
1009,598.0,770.0,1.0
1010,203.0,461.0,1.0
1011,121.0,682.0,3.0
1012,409.0,92.0,1.0
1013,981.0,353.0,1.0
1015,573.0,160.0,1.0
1016,430.0,172.0,1.0
1017,470.0,76.0,1.0
1018,888.0,999.0,3.0
1019,531.0,891.0,1.0
1020,345.0,843.0,3.0
1021,758.0,254.0,1.0
1022,317.0,306.0,3.0
1023,980.0,171.0,3.0
1024,730.0,480.0,1.0
1025,714.0,170.0,1.0
1026,832.0,308.0,1.0
1027,473.0,405.0,1.0
1028,502.0,879.0,1.0
1029,363.0,370.0,1.0
1030,889.0,126.0,1.0
1031,124.0,934.0,1.0
1032,307.0,116.0,1.0
1033,264.0,254.0,1.0
1034,483.0,206.0,3.0
1035,76.0,36.0,1.0
1037,628.0,484.0,1.0
1038,701.0,79.0,1.0
1039,47.0,344.0,1.0
1041,12.0,323.0,1.0
